PlayerID,Name,Team,Orig_pos,Gen_pos,YrsPro,Ht,Wt,Season,FPPG_2016,FPPG_2017,FPPG_2018,FPPG_2019,FPPG_2020,FPPG_2021,FPPG_2022,FPPG_2023,FPPG_2024,FPPG_2025,STDEV_2016,STDEV_2017,STDEV_2018,STDEV_2019,STDEV_2020,STDEV_2021,STDEV_2022,STDEV_2023,STDEV_2024,STDEV_2025
HillTy00,Tyreek Hill,Kansas City Chiefs,WR,WR,3,70,185,2019,8.625,10.625,15.4375,11.87403669,12.43239611,11.01866841,9.655543198,7.825063179,6.671050421,4.528155158,0,0,0,4.709982199,4.622860108,4.760916631,4.125524273,4.350233839,3.962991144,4.358500127
KelcTr00,Travis Kelce,Kansas City Chiefs,TE,TE,6,77,260,2019,8.625,9.4375,12,11.23572586,10.47591187,8.60741321,7.720432462,6.394294755,5.104967308,3.076311087,0,0,0,2.705755525,3.990750819,3.855522605,3.182536116,3.41299602,3.226550014,2.066912024
MahoPa00,Patrick Mahomes,Kansas City Chiefs,QB,QB,2,75,230,2019,,0.625,26.0625,21.01099128,21.26818164,21.31895899,21.3600434,18.69530614,17.73014001,15.64641208,,0,0,6.597149837,4.725039145,5.391224299,6.348319889,8.278548572,6.979128473,7.368894067
McCoLe01,LeSean McCoy,Kansas City Chiefs,RB,RB,10,71,210,2019,15.5,12.8125,5.8125,5.859414529,-0.155529779,-0.643632968,-1.237559574,-1.619842479,-1.93739139,-2.081596587,0,0,0,6.783471346,12.93830972,7.842088354,3.773866474,0.287922165,3.84,3.84
MoorMa01,Matt Moore,Kansas City Chiefs,QB,QB,12,75,219,2019,3.5625,2.5625,0,2.666720029,1.529464387,-0.013027508,0.209390425,-0.322866995,-0.385752143,-0.530351897,0,0,0,4.437080278,5.876378398,4.432528407,3.756320979,4.083174939,2.360365528,1.674721908
PrinBy00,Byron Pringle,Kansas City Chiefs,WR,WR,6,73,203,2019,0,0,0,1.213557688,0.408518251,0.609467567,-0.032803486,-0.139464533,-0.269985021,-0.354640666,0,0,0,4.001392749,2.822509442,2.645519061,2.185006814,2.82802498,2.089516519,1.139605863
RobiDe01,Demarcus Robinson,Kansas City Chiefs,WR,WR,3,73,203,2019,0,1.3125,3.3125,3.050181485,2.736886621,2.234155462,1.708326198,1.001225736,0.350429714,-0.124091563,0,0,0,3.512521076,3.280121105,3.014423337,2.868369563,2.775704975,2.228096185,2.224152167
SherAn00,Anthony Sherman,Kansas City Chiefs,FB,RB,8,70,242,2019,0.0625,0.9375,1,0.457356147,6.95E-05,-0.120089509,-0.245413711,-0.329889052,-0.407399595,-0.466020863,0,0,0,1.939610729,1.932988379,2.035707119,1.58544013,1.197771225,0.831244605,0.462295075
ThomDa06,Darwin Thompson,Kansas City Chiefs,RB,RB,0,68,200,2019,,,,2.002053014,2.039721592,1.826947524,1.602493989,1.221214201,0.764117471,0.246135857,,,,3.73199845,3.806728736,2.980829592,3.10391221,3.351743871,2.633496988,2.271198818
WatkSa00,Sammy Watkins,Kansas City Chiefs,WR,WR,5,73,211,2019,3.4375,6.6875,4.6875,4.74333509,3.6849194,2.558822271,1.56264301,-0.000265958,-0.215073378,-0.424654003,0,0,0,3.815756309,3.507239563,3.754289637,3.265063771,3.093235598,2.857543938,1.999975834
WillDa05,Damien Williams,Kansas City Chiefs,RB,RB,5,71,224,2019,4.375,2.5,4.75,4.06999102,3.305734177,2.458664244,1.544113951,0.689663171,-0.035162313,-0.15299336,0,0,0,3.540637394,3.693308558,3.105710195,2.698189858,2.394840858,1.891132994,1.288827042
WillDa10,Darrel Williams,Kansas City Chiefs,RB,RB,1,71,224,2019,,,0.8125,2.132942422,1.639967155,1.630058479,1.515655043,0.990417346,0.519137417,-0.04974483,,,0,4.210561252,3.326845213,3.185085618,3.319724494,2.784234113,2.597804756,2.552668969
YeldDe00,Deon Yelder,Kansas City Chiefs,TE,TE,1,76,255,2019,,,0,0.674824835,0.628884288,0.706788956,0.643692022,0.462954586,0.339531385,0.173871068,,,0,1.802537435,1.796447818,1.625960665,1.369149519,1.443355874,1.3655506,1.251887611
BallKa00,Kalen Ballage,Miami Dolphins,RB,RB,1,74,231,2019,,,1.8125,3.061734487,2.612901527,2.547547926,2.368790655,1.796221575,1.199116645,0.328649087,,,0,4.246021285,3.600425244,3.389284425,3.495913393,2.871556412,2.777458017,2.757144856
CoxxCh01,Chandler Cox,Miami Dolphins,RB,RB,0,73,240,2019,,,,1.167770354,1.240864483,0.989314197,0.791499943,0.564226336,0.241669338,-0.024434326,,,,2.631186963,2.948770541,2.484744053,2.272320056,2.313086435,1.946228028,1.784299677
DrakKe00,Kenyan Drake,Miami Dolphins,RB,RB,3,73,211,2019,2.1875,6.875,9.5625,8.246899713,7.88017367,6.932787503,5.727596433,4.0825965,2.588073246,1.181090113,0,0,0,4.780671445,4.961749163,4.470538148,4.632664094,4.375295036,3.623487417,2.94340241
FitzRy00,Ryan Fitzpatrick,Miami Dolphins,QB,QB,14,74,228,2019,8.3125,4.625,10.375,7.033279941,7.090689623,1.691489362,1.233500298,-0.034268622,-0.397624142,-0.55863779,0,0,0,4.748893697,8.960230384,7.530078205,2.894826829,0.918758784,0.334476249,0
GaskMy00,Myles Gaskin,Miami Dolphins,RB,RB,0,70,200,2019,,,,2.605762462,2.590011033,2.587580695,2.414470994,1.989571407,1.420210883,0.603608506,,,,4.795018839,4.458261904,3.945822884,3.920668698,4.151633504,3.227178807,3.204652873
GesiMi00,Mike Gesicki,Miami Dolphins,TE,TE,1,78,250,2019,,,1.125,2.212866974,2.103729088,2.091513421,2.036696532,1.787154213,1.394225869,1.131989713,,,0,2.604519236,2.363395105,2.167702678,2.034947024,1.941017738,1.762715737,1.90151059
GranJa00,Jakeem Grant,Miami Dolphins,WR,WR,3,67,171,2019,-0.125,2,3.1875,2.950599862,2.83780921,2.567203583,1.946253524,1.558932606,1.091802689,0.261157958,0,0,0,3.094158376,3.296468769,2.301614566,2.377233769,2.32261847,2.14999393,1.517838235
HurnAl01,Allen Hurns,Miami Dolphins,WR,WR,5,75,195,2019,4.125,3.75,2.625,3.258316526,1.960839195,0.638696217,-0.116787153,-0.385321818,-0.590741451,-0.747535549,0,0,0,3.703477153,2.886149097,3.589873812,2.970221426,2.331096945,2.065754161,1.582404129
LairPa00,Patrick Laird,Miami Dolphins,RB,RB,4,72,205,2019,0,0,0,1.012028452,0.014820863,-0.032226774,-0.108467334,-0.251570325,-0.381964644,-0.48273112,0,0,0,3.927349927,3.238471699,3.124972466,2.462615218,2.768871586,2.285571979,1.771767902
OLeaNi00,Nick O''Leary,Miami Dolphins,TE,TE,4,75,252,2019,0.8125,2.625,0.9375,1.608359399,1.251831837,1.033766937,0.772251862,0.361408487,-0.016404307,-0.096990234,0,0,0,1.714027,1.930019528,1.67246953,1.775028764,1.325411022,1.326152437,1.221959186
ParkDe01,DeVante Parker,Miami Dolphins,WR,WR,4,75,216,2019,6.375,4.5625,2.3125,3.902526277,2.361735315,1.868356255,0.941983256,0.004317929,-0.213146209,-0.389660623,0,0,0,3.72923815,3.843366645,3.059751511,2.94122095,2.365262518,2.471884363,2.563229402
RoseJo01,Josh Rosen,Miami Dolphins,QB,QB,1,76,226,2019,,,7.0625,8.889696532,9.569080803,8.546936516,8.669267854,7.223430384,5.885644627,4.633190384,,,0,8.565539061,10.54515752,5.746769537,7.508567177,5.964570567,4.668309636,3.598063383
SmytDu00,Durham Smythe,Miami Dolphins,TE,TE,1,78,260,2019,,,0.3125,1.153409096,1.062012613,1.132593036,1.077378101,0.895443155,0.684758071,0.491776424,,,0,2.057466978,1.933640354,1.779558455,1.609230485,1.614111598,1.459600276,1.46875966
WaltMa00,Mark Walton,Miami Dolphins,RB,RB,1,70,200,2019,,,0.5,4.411818044,3.129231307,3.423834423,3.499044373,2.589353757,2.133948556,0.642665214,,,0,6.079407122,4.161414504,3.648224352,4.351430048,3.494486663,3.003038758,4.377457988
WillPr01,Preston Williams,Miami Dolphins,WR,WR,2,77,218,2019,,0,0,1.27686497,0.932965251,0.668231351,0.366751194,-0.029293589,-0.127951055,-0.237488331,,0,0,3.469185567,2.921464057,2.74857008,2.658624894,2.333091479,1.757105632,1.397585534
WilsAl02,Albert Wilson,Miami Dolphins,WR,WR,5,69,195,2019,3.1875,4.625,4.4375,4.611767792,3.569216159,2.973632638,2.279565413,1.053100379,0.144789087,-0.120185795,0,0,0,3.352610509,3.112468133,3.548243424,2.840431531,2.495031623,2.617759706,2.023907371
AbduAm00,Ameer Abdullah,Minnesota Vikings,RB,RB,4,69,203,2019,1.375,6.1875,0.125,3.231680571,1.81013291,1.428679603,0.669434938,-0.061536296,-0.25625243,-0.425518521,0,0,0,4.347187669,3.788607961,3.620938155,3.32620123,3.130988175,2.914364495,2.255922276
BeebCh00,Chad Beebe,Minnesota Vikings,WR,WR,1,70,183,2019,,,0.25,1.388676926,1.121397337,1.298147221,1.1380406,0.89617809,0.45604856,0.076269914,,,0,2.916311726,2.516239688,2.612588907,2.367714981,2.153738496,1.87796429,1.626439406
BoonMi00,Mike Boone,Minnesota Vikings,RB,RB,1,70,206,2019,,,0.3125,1.732297341,1.216738687,1.207723332,1.120577283,0.610864645,0.199950964,-0.085850378,,,0,4.044854583,3.045467034,2.928139061,3.007690582,2.649213745,2.34974424,2.265152517
ConkTy00,Tyler Conklin,Minnesota Vikings,TE,TE,1,75,254,2019,,,0.5,1.139169552,1.177308421,1.204413336,1.170466426,0.98632732,0.806537954,0.574775256,,,0,1.895119403,2.015634222,1.842767547,1.740587365,1.567825934,1.464268424,1.620922787
CookDa01,Dalvin Cook,Minnesota Vikings,RB,RB,2,70,210,2019,,3.375,7,7.015340947,6.117613228,5.788304417,5.077881874,3.877470223,2.278056109,0.836772902,,0,0,5.388157014,4.790761177,4.930025135,4.408941099,4.14593704,4.599479287,4.02515012
CousKi00,Kirk Cousins,Minnesota Vikings,QB,QB,7,75,202,2019,19.125,17.375,17.625,15.94542139,14.49533059,12.94871911,11.01183235,8.776193385,6.298358512,4.405036877,0,0,0,6.071536044,7.449084028,6.643226376,6.984104567,5.584601197,6.121846406,5.053729017
DiggSt00,Stefon Diggs,Minnesota Vikings,WR,WR,4,72,191,2019,6.8125,8.375,10.25,8.773541689,7.760464541,6.855614624,5.514887732,4.011599551,2.51938832,0.724776986,0,0,0,4.043491322,4.209494262,3.831525647,3.770830497,3.974928476,3.803434492,3.507258768
HamxC.00,C.J. Ham,Minnesota Vikings,RB,RB,2,71,235,2019,,0.875,0.5625,1.538630514,1.139433282,0.922743886,0.576745837,0.074757498,-0.129930122,-0.242825561,,0,0,3.625431788,3.117864092,3.1433578,2.867852368,2.648417397,2.515167988,2.052322517
JohnOl00,Olabisi Johnson,Minnesota Vikings,WR,WR,0,72,204,2019,,,,0.956426935,1.352474179,1.256638337,1.37962028,1.156621647,0.878587908,0.452463383,,,,2.454670735,2.868676974,2.621129609,2.639405644,2.484430142,2.242476415,2.090903616
MannSe00,Sean Mannion,Minnesota Vikings,QB,QB,4,78,230,2019,-0.0625,0.3125,0,1.939711381,1.132633791,0.840370991,0.008231336,-0.05001062,-0.20917818,-0.325923113,0,0,0,5.038953217,5.002891124,3.337415449,3.312526249,2.995924674,3.406347596,2.049769244
MattAl01,Alexander Mattison,Minnesota Vikings,RB,RB,0,71,220,2019,,,,4.025630492,4.190999921,4.225919796,4.042586259,3.700776952,3.014461754,1.963988703,,,,5.322373293,5.000544767,4.501091156,4.449814474,4.529398229,3.783396848,3.697169547
RudoKy00,Kyle Rudolph,Minnesota Vikings,TE,TE,8,78,265,2019,8,6.3125,5.4375,5.054084097,3.835798436,2.61080821,1.378496779,0.090064412,-0.173873222,-0.335197518,0,0,0,2.522768551,2.788603205,3.16552369,2.599410112,1.884476962,1.289934478,1.254250271
SmitIr01,Irv Smith Jr.,Minnesota Vikings,TE,TE,0,74,242,2019,,,,1.805305641,2.354894155,2.529334155,2.554232939,2.586229135,2.348446194,2.057773156,,,,1.886076133,2.459221198,2.324205878,1.962694345,2.222437509,1.905732323,1.696510278
ThieAd00,Adam Thielen,Minnesota Vikings,WR,WR,5,74,200,2019,7.875,9.3125,12.125,9.534148962,8.870438939,7.115313414,5.488301467,3.435564353,1.146487392,-0.172634575,0,0,0,3.926972474,4.024865891,4.351443885,4.418605864,4.448913894,3.987102751,4.009500729
BreeDr00,Drew Brees,New Orleans Saints,QB,QB,18,72,209,2019,21,16.4375,19,16.59807008,15.36470174,14.16645302,12.87864591,11.67574489,10.51654722,9.4132379,0,0,0,3.84,3.84,3.84,3.84,3.84,3.84,3.84
BridTe00,Teddy Bridgewater,New Orleans Saints,QB,QB,5,74,215,2019,0,-0.125,0.4375,1.336229739,0.457431737,0.088460453,-0.014006543,-0.110731416,-0.171073913,-0.244965814,0,0,0,4.588704612,3.975477432,3.209572864,3.156156136,2.897995995,2.287934697,2.390379936
CarrAu00,Austin Carr,New Orleans Saints,WR,WR,2,73,195,2019,,0,1.375,2.046391627,1.697135488,1.566095194,1.203465329,0.71610225,0.137853816,-0.077300136,,0,0,3.191023188,3.073088286,2.728251315,2.63155805,2.250855555,2.295469766,1.897318835
CookJa02,Jared Cook,New Orleans Saints,TE,TE,10,77,254,2019,2.625,4.9375,7.875,4.496263295,3.163684124,0.825048772,-0.067762895,-0.372338629,-0.609232007,-0.706225396,0,0,0,3.612601912,3.940430556,4.435420031,1.783120801,1.588372938,1.545382115,0
GinnTe00,Ted Ginn,New Orleans Saints,WR,WR,12,71,180,2019,6.5625,6.6875,2.25,3.12166603,1.616204526,0.19007319,-0.319063059,-0.585735405,-0.772931266,-0.931665149,0,0,0,3.210525314,4.330608377,2.972593117,3.176752283,2.596351455,1.449053656,0.587801136
HardJu01,Justin Hardee,New Orleans Saints,WR,WR,2,73,200,2019,,0,0.0625,1.003483034,0.780219582,0.669553353,0.326635739,-0.01658519,-0.128750076,-0.232863111,,0,0,3.093742908,3.093530413,2.727755152,2.565519781,2.321270635,2.293924349,1.91931031
HarrDe07,Deonte Harris,New Orleans Saints,WR,WR,2,66,170,2019,,0,0,0.830964634,0.156188901,0.260331932,0.062498733,-0.010244849,-0.06940415,-0.124911756,,0,0,2.37032763,2.150610373,1.819182146,1.520200106,1.12047378,1.629235725,1.340897682
HillJo02,Josh Hill,New Orleans Saints,TE,TE,6,77,250,2019,1.3125,0.875,1.5625,1.061953207,0.750339358,0.195653163,-0.074938965,-0.176695524,-0.260133277,-0.36336908,0,0,0,1.714674789,2.149951177,1.675770339,1.612161672,1.438453173,1.322559758,1.31749157
HillTa00,Taysom Hill,New Orleans Saints,TE,TE,2,74,221,2019,,0,1.9375,1.604410387,1.521171534,1.53677513,1.195825101,1.187987828,0.788739701,0.435432225,,0,0,1.606166881,1.410175767,1.555873207,1.11115533,1.490811157,1.241339649,1.006493074
KamaAl00,Alvin Kamara,New Orleans Saints,RB,RB,2,70,215,2019,,14.9375,17.0625,14.56950519,14.34624622,12.75367015,11.92930907,8.67255645,6.648889175,4.134592771,,0,0,6.742879387,6.104437723,7.051359111,5.953226887,6.310108499,6.257990737,5.247019628
KirkKe00,Keith Kirkwood,New Orleans Saints,WR,WR,1,75,210,2019,,,2.0625,2.51205422,2.36679946,2.598057654,2.213605281,1.842561205,1.313839766,0.737338443,,,0,3.159964635,2.982647892,2.92518087,2.543784732,2.57146131,2.106731985,1.891958346
LineZa01,Zach Line,New Orleans Saints,FB,RB,6,73,233,2019,0.125,0.625,1.125,0.850932373,0.176894549,-0.062351745,-0.193204889,-0.288119034,-0.376637875,-0.437393859,0,0,0,2.837422238,2.447087314,2.058265491,1.970053034,1.460435333,0.790214873,0.696561504
MurrLa00,Latavius Murray,New Orleans Saints,RB,RB,6,75,230,2019,10.9375,8.9375,6.875,6.957901027,3.072676786,2.006227748,-0.120207507,-0.546193399,-0.878091062,-1.100845891,0,0,0,4.350024125,6.311849158,4.793773506,3.298116828,2.872382668,2.550995965,1.36249107
SmitTr03,Tre''Quan Smith,New Orleans Saints,WR,WR,1,74,210,2019,,,4.5625,4.99761112,4.961919652,5.075384572,4.886944124,4.159963638,3.458812655,2.59119178,,,0,4.020298104,3.757805936,3.686810066,3.320112664,3.290970304,2.950556549,2.688756916
ThomMi05,Michael Thomas,New Orleans Saints,WR,WR,3,75,212,2019,10.25,9.6875,11.9375,9.540144807,10.01725767,8.507213024,7.236062807,5.263937939,3.4070362,1.694704443,0,0,0,4.757640624,4.049680318,4.655795421,4.099096396,4.331578701,4.626953451,5.314027325
WashDw00,Dwayne Washington,New Orleans Saints,RB,RB,3,73,223,2019,2.4375,0.375,0.9375,1.808505186,1.096814541,0.635101703,0.12827338,-0.102298619,-0.244090366,-0.353140174,0,0,0,3.518130763,3.475985559,2.974062532,2.891102486,2.439811386,2.250116653,1.691423829
BoldBr00,Brandon Bolden,New England Patriots,RB,RB,7,71,220,2019,0.125,0.4375,1.625,1.48650381,0.667111109,-0.0298073,-0.165458953,-0.251973567,-0.360205775,-0.41211954,0,0,0,2.786371891,2.837263349,2.706200871,2.377101834,1.076244822,0.569773988,0.154756059
BradTo00,Tom Brady,New England Patriots,QB,QB,19,76,225,2019,16.3125,18.5,17.5,15.52573282,14.31426341,12.9567841,11.65950989,10.44241404,9.289543035,8.213837651,0,0,0,3.84,3.84,3.84,3.84,3.84,3.84,3.84
BurkRe00,Rex Burkhead,New England Patriots,RB,RB,6,70,215,2019,3.6875,6.25,2.25,3.750356165,2.248282937,1.313840136,0.371846511,-0.114304571,-0.259612074,-0.382446179,0,0,0,3.76519816,3.555466131,3.051064495,2.76894376,2.107929112,1.300524938,1.113262401
DeveJa00,James Develin,New England Patriots,FB,RB,7,75,255,2019,0.125,0.25,1.9375,0.78416521,0.344704421,-0.033812556,-0.138084331,-0.233425143,-0.314661486,-0.367326243,0,0,0,2.434327473,1.974021666,1.60352726,1.483194748,0.87194534,0.993373488,0.638124963
DorsPh00,Phillip Dorsett,New England Patriots,WR,WR,4,70,192,2019,4.125,1.25,3.125,3.069575745,2.146403313,1.657508366,0.918817157,0.389805156,-0.125493944,-0.223902461,0,0,0,3.194920491,2.998405819,3.128883083,2.577277112,2.084106176,2.05324968,1.789773014
EdelJu00,Julian Edelman,New England Patriots,WR,WR,10,70,198,2019,8.25,0,8.3125,4.690180259,2.745508055,-0.006651878,-0.385127712,-0.794815621,-1.080018596,-1.260130745,0,0,0,4.618581374,6.872776063,4.65077511,3.24115418,3.045927983,1.770380458,0.717608243
GordJo02,Josh Gordon,New England Patriots,WR,WR,7,75,225,2019,0,2.5,12.25,8.230713885,7.400906177,5.946777731,4.028162444,2.678279177,1.184800187,0.290173667,0,0,0,3.376270336,3.357126753,3.591809011,3.655097479,2.649437384,2.204742217,1.166718177
HarrDa06,Damien Harris,New England Patriots,RB,RB,0,71,213,2019,,,,3.25810473,3.420699834,3.302067633,3.129822024,2.688425846,2.229840008,1.500749825,,,,4.1817779,4.173058066,3.628293835,3.642337246,3.665692053,2.910012243,2.854588765
IzzoRy00,Ryan Izzo,New England Patriots,TE,TE,1,77,255,2019,,,0,1.314795445,0.842199945,1.095502442,0.800831407,0.538560721,0.052817709,-0.003850717,,,0,2.849989543,2.288257504,1.965036295,1.404547481,2.034060024,1.876781809,1.414166043
LaCoMa00,Matt LaCosse,New England Patriots,TE,TE,4,78,255,2019,0,0,1.9375,1.695332451,0.296768042,0.187925344,-0.02946411,-0.10107328,-0.153139016,-0.172290747,0,0,0,1.338509059,2.947746612,1.928962341,0.991675072,0.080213544,3.84,3.84
MeyeJa01,Jakobi Meyers,New England Patriots,WR,WR,3,74,200,2019,0,0,0,0.965918094,0.871174844,0.357863251,0.225560438,-0.022810556,-0.130043421,-0.193877081,0,0,0,2.877688835,3.039225089,2.541558668,2.411932769,1.731026091,1.708115691,1.604156061
MichSo00,Sony Michel,New England Patriots,RB,RB,1,71,215,2019,,,8.25,7.965973669,7.268640336,6.953403065,6.255363882,5.372921328,3.829216002,2.253853404,,,0,5.409933603,5.039440663,4.953412654,4.990057097,4.231260931,3.837135232,4.33453876
OlszGu00,Gunner Olszewski,New England Patriots,WR,WR,3,72,190,2019,0,0,0,0.991588923,0.901544559,0.442185434,0.332208402,0.021936762,-0.104313742,-0.162960231,0,0,0,2.840655718,3.014401306,2.392942431,2.321630437,1.799699395,1.836302074,1.549638526
SlatMa00,Matthew Slater,New England Patriots,WR,WR,11,72,205,2019,-0.125,0,0,0.04995882,-0.275765313,-0.322077902,-0.413370212,-0.454979785,-0.577438284,-0.598327217,0,0,0,2.068970331,2.500498061,1.519525198,0.7823244,0.335997486,1.377567351,0.876589711
StidJa00,Jarrett Stidham,New England Patriots,QB,QB,0,75,215,2019,,,,1.949614328,2.962509552,2.860433151,3.329568928,3.181452801,2.979694926,2.620182329,,,,3.952477692,5.1581574,4.961331287,5.166672598,4.316917529,3.962377733,3.450793165
ThomDe03,Demaryius Thomas,New York Jets,WR,WR,9,75,225,2019,8.5,7.6875,12.25,8.483344725,6.767615716,4.820552806,2.572264973,0.511076286,-0.293233634,-0.618733758,0,0,0,3.921607891,4.803895404,4.664657646,3.116935363,3.123939789,3.033909815,2.492842329
WhitJa02,James White,New England Patriots,RB,RB,5,70,205,2019,6.5,4.875,11.875,8.611656662,8.066722617,6.106263651,4.666656604,3.110844913,1.191251376,-0.011330322,0,0,0,4.37486189,4.927828775,4.567033724,3.784444526,3.310004041,3.67918599,2.788791032
BarkSa00,Saquon Barkley,New York Giants,RB,RB,1,71,233,2019,,,18.4375,15.76449914,14.37654292,15.07787971,13.78947223,13.27324804,11.51390775,8.689238591,,,0,7.037409268,6.979710122,6.441690347,6.751983551,6.411934435,4.633962248,6.461792618
CoreCo00,Cody Core,New York Giants,WR,WR,3,75,205,2019,1.25,0,1.5,3.012874017,1.910569927,1.662649365,1.339720874,0.238172298,-0.040890593,-0.227826869,0,0,0,4.385714876,3.211478742,2.886839489,2.956401323,2.687930656,1.478977076,1.86702133
DickGa00,Garrett Dickerson,New York Giants,TE,TE,1,75,248,2019,,,0,0.684854709,0.626201328,0.715696997,0.652276874,0.472564988,0.342311229,0.180725834,,,0,1.820746635,1.785755481,1.620241904,1.386312292,1.457067266,1.356635682,1.246084866
ElliRh00,Rhett Ellison,New York Giants,TE,TE,7,77,255,2019,0.75,2.25,2.1875,1.857746904,1.160119621,0.570901991,-0.025909873,-0.142705788,-0.270534064,-0.335786104,0,0,0,2.4264013,1.924538786,1.896028237,1.756910906,1.29937323,1.289536599,0.554646198
EngrEv00,Evan Engram,New York Giants,TE,TE,2,75,240,2019,,6.875,5.0625,6.185785927,5.735873881,5.446466339,5.071992188,4.35353154,3.547989998,2.696337373,,0,0,2.924530773,2.285870507,2.721980924,2.393638675,2.37731827,2.361814926,1.88522728
FowlBe00,Bennie Fowler,New York Giants,WR,WR,5,73,212,2019,1.6875,3.3125,1.625,2.436659842,1.562180764,1.03259151,0.408645378,-0.116701735,-0.255230375,-0.390529129,0,0,0,3.164691141,2.906878785,2.990728875,2.277017014,2.329652033,2.248011488,1.644830542
GallWa00,Wayne Gallman,New York Giants,RB,RB,2,72,210,2019,,4.4375,1.9375,3.380711199,2.860609817,2.526568472,1.98267514,1.320560053,0.425041644,-0.066864622,,0,0,4.066310863,3.667677174,3.720559659,3.255386857,3.127087892,3.045892275,2.530432322
JoneDa05,Daniel Jones,New York Giants,QB,QB,0,77,221,2019,,,,5.424602228,8.081640731,7.323730335,7.783204287,7.628261589,6.911168241,5.811770839,,,,5.27095139,7.98087924,6.451820596,5.377494063,5.029230004,4.7684335,5.090516535
LatiCo00,Cody Latimer,New York Giants,WR,WR,5,74,215,2019,0.5,2.6875,1.5625,2.294936691,1.623013522,1.138735573,0.659716533,-0.046871671,-0.174621197,-0.296558296,0,0,0,3.272167125,3.017626958,2.904349732,2.123032432,2.294094609,2.252465067,1.491977308
MannEl00,Eli Manning,New York Giants,QB,QB,15,77,220,2019,14.125,11.6875,15,11.52393135,7.830015604,5.054741281,2.269135519,-0.273714062,-0.689013852,-1.070202635,0,0,0,7.36495728,8.531028543,7.710687777,5.275356448,4.21828304,4.127145769,2.608992484
PennEl00,Elijhaa Penny,New York Giants,RB,RB,2,74,234,2019,,1.75,0.5,1.679954073,1.298857321,1.035374108,0.703868446,0.192826188,-0.092282133,-0.199728231,,0,0,3.533973588,3.040395688,3.043872331,2.689052096,2.560198368,2.334988141,1.915254076
PerkPa00,Paul Perkins,New York Giants,RB,RB,3,71,213,2019,3.875,0.875,0,1.939101847,0.951719751,0.482366697,0.035008851,-0.125249934,-0.255771098,-0.368206835,0,0,0,3.546608003,3.547498231,3.026265765,2.790702948,2.422013875,2.257209384,1.820507204
ShepRu00,Russell Shepard,New York Giants,WR,WR,6,73,195,2019,2.9375,1.75,1.9375,2.244965127,1.448224877,1.111273427,0.152120953,-0.115853157,-0.267388377,-0.382299029,0,0,0,2.927283825,2.986018902,2.508866119,2.363097057,2.534203315,2.163519272,1.343220306
ShepSt00,Sterling Shepard,New York Giants,WR,WR,3,70,201,2019,7.4375,5.375,7.3125,6.948453389,5.987701311,4.781520776,4.056219808,2.512953259,1.162803733,-0.055724693,0,0,0,3.999253522,4.159594389,4.337021179,3.564193303,3.653022675,3.746801667,3.218845175
SlayDa01,Darius Slayton,New York Giants,WR,WR,0,73,190,2019,,,,1.420265542,1.801486186,1.683215169,1.812166754,1.608746156,1.299150999,0.892324382,,,,2.46929447,2.839044791,2.593560209,2.670821725,2.458729315,2.20902359,2.060170415
TannAl00,Alex Tanney,New York Giants,QB,QB,7,76,220,2019,0,0,0,0.258707702,-0.117083166,-0.21390767,-0.302128877,-0.379414625,-0.467281513,-0.558061293,0,0,0,3.638915533,3.681728044,3.344953989,2.658320004,2.39021422,2.658032299,2.046693044
TomlEr01,Eric Tomlinson,New York Giants,TE,TE,3,78,263,2019,0,1.125,0.4375,0.855011265,0.312449149,-0.012109619,-0.062515276,-0.120516829,-0.189628461,-0.237045755,0,0,0,1.675215721,1.403248265,1.661414945,1.188260973,1.051411308,0.74634661,0.517093469
AndeRo04,Robby Anderson,New York Jets,WR,WR,3,75,190,2019,4.5625,8.5625,6.625,6.898460824,6.172783028,5.081710065,4.360514635,3.056904634,1.710337046,0.264624515,0,0,0,4.040037493,3.913728073,4.050623686,3.367774235,3.473126536,3.564374605,3.348789675
BellLe00,Le''Veon Bell,New York Jets,RB,RB,6,73,225,2019,15.125,16.0625,0,10.09273119,4.488000886,3.181400322,2.203925954,0.91214596,-0.183467941,-0.35866232,0,0,0,4.138526132,6.642090309,4.726004189,3.79664806,4.418606997,2.644669891,2.021798368
BellJo02,Josh Bellamy,New York Jets,WR,WR,7,72,208,2019,2.375,2.75,1.25,2.542127437,1.558386915,0.531214282,-0.077865354,-0.208339191,-0.388164896,-0.497658895,0,0,0,3.255971435,2.51029771,2.941649772,2.94413561,2.85041951,1.531107238,1.266642677
BerrBr00,Braxton Berrios,New York Jets,WR,WR,1,69,190,2019,,,0,1.383998106,1.153658164,1.230379711,1.121072672,0.830805102,0.372297507,0.013573679,,,0,3.050224981,2.555028903,2.572201585,2.564827681,2.208609644,1.887535135,1.808117617
BrowDa04,Daniel Brown,New York Jets,TE,TE,4,77,247,2019,2.25,0.8125,0,1.222328088,0.944818937,0.908273613,0.7838594,0.481482681,-0.030018101,-0.118346714,0,0,0,1.948127752,2.199644931,1.719784634,2.218492876,1.086690964,1.977769234,1.562345351
CannTr00,Trenton Cannon,New York Jets,RB,RB,1,71,185,2019,,,2,2.705575561,2.276715587,2.237150548,2.034434052,1.518972281,1.030028969,0.373523581,,,0,3.950889088,3.212545551,2.962499652,2.912773758,2.614656856,2.379361229,2.265732735
